timestamp,location_id,location_name,latitude,longitude,rainfall_mm,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_48h,forecast_rainfall_mm,forecast_rain_1h,forecast_rain_3h,forecast_rain_6h,soil_moisture_0_7cm,soil_moisture_7_28cm,soil_moisture_28_100cm,soil_moisture_100_255cm,elevation_m,slope_deg,distance_to_river_m
2022-01-01 00:00:00,1,Mundakkai,11.648,76.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282,0.314,0.353,0.478,738.0,3.97,18.98
2022-01-01 00:00:00,2,Chooralmala,11.651,76.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.287,0.34,0.478,756.0,9.21,252.89
2022-01-01 00:00:00,3,Meppadi,11.656,76.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,0.304,0.343,0.478,757.0,14.07,168.95
2022-01-01 00:00:00,4,Vythiri,11.585,76.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.287,0.34,0.478,789.0,11.12,226.3
2022-01-01 00:00:00,5,Kalpetta,11.609,76.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.287,0.34,0.478,753.0,5.95,383.84
2022-01-01 01:00:00,1,Mundakkai,11.648,76.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282,0.314,0.353,0.478,738.0,3.97,18.98
2022-01-01 01:00:00,2,Chooralmala,11.651,76.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.287,0.34,0.478,756.0,9.21,252.89
2022-01-01 01:00:00,3,Meppadi,11.656,76.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,0.304,0.343,0.478,757.0,14.07,168.95
2022-01-01 01:00:00,4,Vythiri,11.585,76.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.287,0.34,0.478,789.0,11.12,226.3
2022-01-01 01:00:00,5,Kalpetta,11.609,76.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.287,0.34,0.478,753.0,5.95,383.84
2022-01-01 02:00:00,1,Mundakkai,11.648,76.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282,0.314,0.353,0.478,738.0,3.97,18.98
2022-01-01 02:00:00,2,Chooralmala,11.651,76.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.287,0.34,0.478,756.0,9.21,252.89
2022-01-01 02:00:00,3,Meppadi,11.656,76.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,0.304,0.343,0.478,757.0,14.07,168.95
2022-01-01 02:00:00,4,Vythiri,11.585,76.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.287,0.34,0.478,789.0,11.12,226.3
2022-01-01 02:00:00,5,Kalpetta,11.609,76.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.287,0.34,0.478,753.0,5.95,383.84
2022-01-01 03:00:00,1,Mundakkai,11.648,76.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282,0.314,0.353,0.478,738.0,3.97,18.98
2022-01-01 03:00:00,2,Chooralmala,11.651,76.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.287,0.34,0.478,756.0,9.21,252.89
2022-01-01 03:00:00,3,Meppadi,11.656,76.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,0.304,0.343,0.478,757.0,14.07,168.95
2022-01-01 03:00:00,4,Vythiri,11.585,76.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.287,0.34,0.478,789.0,11.12,226.3
2022-01-01 03:00:00,5,Kalpetta,11.609,76.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.287,0.34,0.478,753.0,5.95,383.84
2022-01-01 04:00:00,1,Mundakkai,11.648,76.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282,0.314,0.353,0.478,738.0,3.97,18.98
2022-01-01 04:00:00,2,Chooralmala,11.651,76.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.287,0.34,0.478,756.0,9.21,252.89
2022-01-01 04:00:00,3,Meppadi,11.656,76.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,0.304,0.343,0.478,757.0,14.07,168.95
2022-01-01 04:00:00,4,Vythiri,11.585,76.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.287,0.34,0.478,789.0,11.12,226.3
2022-01-01 04:00:00,5,Kalpetta,11.609,76.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.287,0.34,0.478,753.0,5.95,383.84
2022-01-01 05:00:00,1,Mundakkai,11.648,76.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281,0.314,0.353,0.478,738.0,3.97,18.98
2022-01-01 05:00:00,2,Chooralmala,11.651,76.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272,0.287,0.339,0.478,756.0,9.21,252.89
2022-01-01 05:00:00,3,Meppadi,11.656,76.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,0.304,0.343,0.478,757.0,14.07,168.95
2022-01-01 05:00:00,4,Vythiri,11.585,76.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272,0.287,0.339,0.478,789.0,11.12,226.3
2022-01-01 05:00:00,5,Kalpetta,11.609,76.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272,0.287,0.339,0.478,753.0,5.95,383.84
2022-01-01 06:00:00,1,Mundakkai,11.648,76.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281,0.314,0.353,0.478,738.0,3.97,18.98
2022-01-01 06:00:00,2,Chooralmala,11.651,76.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.287,0.339,0.478,756.0,9.21,252.89
2022-01-01 06:00:00,3,Meppadi,11.656,76.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294,0.304,0.343,0.478,757.0,14.07,168.95
2022-01-01 06:00:00,4,Vythiri,11.585,76.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.287,0.339,0.478,789.0,11.12,226.3
2022-01-01 06:00:00,5,Kalpetta,11.609,76.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.287,0.339,0.478,753.0,5.95,383.84
2022-01-01 07:00:00,1,Mundakkai,11.648,76.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281,0.314,0.353,0.478,738.0,3.97,18.98
2022-01-01 07:00:00,2,Chooralmala,11.651,76.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.287,0.339,0.478,756.0,9.21,252.89
2022-01-01 07:00:00,3,Meppadi,11.656,76.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294,0.304,0.343,0.478,757.0,14.07,168.95
2022-01-01 07:00:00,4,Vythiri,11.585,76.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.287,0.339,0.478,789.0,11.12,226.3
2022-01-01 07:00:00,5,Kalpetta,11.609,76.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.287,0.339,0.478,753.0,5.95,383.84
2022-01-01 08:00:00,1,Mundakkai,11.648,76.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281,0.314,0.353,0.478,738.0,3.97,18.98
2022-01-01 08:00:00,2,Chooralmala,11.651,76.126,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.273,0.287,0.339,0.478,756.0,9.21,252.89
2022-01-01 08:00:00,3,Meppadi,11.656,76.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294,0.304,0.343,0.478,757.0,14.07,168.95
2022-01-01 08:00:00,4,Vythiri,11.585,76.085,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.273,0.287,0.339,0.478,789.0,11.12,226.3
2022-01-01 08:00:00,5,Kalpetta,11.609,76.082,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.273,0.287,0.339,0.478,753.0,5.95,383.84
2022-01-01 09:00:00,1,Mundakkai,11.648,76.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281,0.314,0.353,0.478,738.0,3.97,18.98
2022-01-01 09:00:00,2,Chooralmala,11.651,76.126,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.274,0.287,0.339,0.478,756.0,9.21,252.89
2022-01-01 09:00:00,3,Meppadi,11.656,76.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294,0.304,0.343,0.478,757.0,14.07,168.95
2022-01-01 09:00:00,4,Vythiri,11.585,76.085,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.274,0.287,0.339,0.478,789.0,11.12,226.3
2022-01-01 09:00:00,5,Kalpetta,11.609,76.082,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.274,0.287,0.339,0.478,753.0,5.95,383.84
2022-01-01 10:00:00,1,Mundakkai,11.648,76.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281,0.314,0.353,0.477,738.0,3.97,18.98
2022-01-01 10:00:00,2,Chooralmala,11.651,76.126,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.274,0.287,0.339,0.478,756.0,9.21,252.89
2022-01-01 10:00:00,3,Meppadi,11.656,76.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,0.304,0.343,0.478,757.0,14.07,168.95
2022-01-01 10:00:00,4,Vythiri,11.585,76.085,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.274,0.287,0.339,0.478,789.0,11.12,226.3
2022-01-01 10:00:00,5,Kalpetta,11.609,76.082,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.274,0.287,0.339,0.478,753.0,5.95,383.84
2022-01-01 11:00:00,1,Mundakkai,11.648,76.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281,0.313,0.353,0.477,738.0,3.97,18.98
2022-01-01 11:00:00,2,Chooralmala,11.651,76.126,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.274,0.286,0.339,0.478,756.0,9.21,252.89
2022-01-01 11:00:00,3,Meppadi,11.656,76.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,0.304,0.343,0.478,757.0,14.07,168.95
2022-01-01 11:00:00,4,Vythiri,11.585,76.085,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.274,0.286,0.339,0.478,789.0,11.12,226.3
2022-01-01 11:00:00,5,Kalpetta,11.609,76.082,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.274,0.286,0.339,0.478,753.0,5.95,383.84
2022-01-01 12:00:00,1,Mundakkai,11.648,76.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281,0.313,0.353,0.477,738.0,3.97,18.98
2022-01-01 12:00:00,2,Chooralmala,11.651,76.126,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.274,0.286,0.339,0.478,756.0,9.21,252.89
2022-01-01 12:00:00,3,Meppadi,11.656,76.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,0.304,0.343,0.478,757.0,14.07,168.95
2022-01-01 12:00:00,4,Vythiri,11.585,76.085,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.274,0.286,0.339,0.478,789.0,11.12,226.3
2022-01-01 12:00:00,5,Kalpetta,11.609,76.082,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.274,0.286,0.339,0.478,753.0,5.95,383.84
2022-01-01 13:00:00,1,Mundakkai,11.648,76.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281,0.313,0.352,0.477,738.0,3.97,18.98
2022-01-01 13:00:00,2,Chooralmala,11.651,76.126,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.275,0.286,0.339,0.477,756.0,9.21,252.89
2022-01-01 13:00:00,3,Meppadi,11.656,76.137,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.299,0.304,0.343,0.478,757.0,14.07,168.95
2022-01-01 13:00:00,4,Vythiri,11.585,76.085,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.275,0.286,0.339,0.477,789.0,11.12,226.3
2022-01-01 13:00:00,5,Kalpetta,11.609,76.082,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.275,0.286,0.339,0.477,753.0,5.95,383.84
2022-01-01 14:00:00,1,Mundakkai,11.648,76.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281,0.313,0.352,0.477,738.0,3.97,18.98
2022-01-01 14:00:00,2,Chooralmala,11.651,76.126,1.2,1.2,1.3,1.3,1.4,1.4,1.4,1.2,1.2,1.3,1.3,0.283,0.286,0.339,0.477,756.0,9.21,252.89
2022-01-01 14:00:00,3,Meppadi,11.656,76.137,2.6,2.6,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.4000000000000004,2.6,2.6,3.4000000000000004,3.4000000000000004,0.322,0.304,0.343,0.478,757.0,14.07,168.95
2022-01-01 14:00:00,4,Vythiri,11.585,76.085,1.2,1.2,1.3,1.3,1.4,1.4,1.4,1.2,1.2,1.3,1.3,0.283,0.286,0.339,0.477,789.0,11.12,226.3
2022-01-01 14:00:00,5,Kalpetta,11.609,76.082,1.2,1.2,1.3,1.3,1.4,1.4,1.4,1.2,1.2,1.3,1.3,0.283,0.286,0.339,0.477,753.0,5.95,383.84
2022-01-01 15:00:00,1,Mundakkai,11.648,76.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281,0.313,0.352,0.477,738.0,3.97,18.98
2022-01-01 15:00:00,2,Chooralmala,11.651,76.126,0.3,0.3,1.6,1.6,1.7,1.7,1.7,0.3,0.3,1.6,1.6,0.285,0.286,0.339,0.477,756.0,9.21,252.89
2022-01-01 15:00:00,3,Meppadi,11.656,76.137,0.1,0.1,3.5,3.5,3.5,3.5,3.5,0.1,0.1,3.5,3.5,0.322,0.304,0.343,0.478,757.0,14.07,168.95
2022-01-01 15:00:00,4,Vythiri,11.585,76.085,0.3,0.3,1.6,1.6,1.7,1.7,1.7,0.3,0.3,1.6,1.6,0.285,0.286,0.339,0.477,789.0,11.12,226.3
2022-01-01 15:00:00,5,Kalpetta,11.609,76.082,0.3,0.3,1.6,1.6,1.7,1.7,1.7,0.3,0.3,1.6,1.6,0.285,0.286,0.339,0.477,753.0,5.95,383.84
2022-01-01 16:00:00,1,Mundakkai,11.648,76.123,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.283,0.313,0.352,0.477,738.0,3.97,18.98
2022-01-01 16:00:00,2,Chooralmala,11.651,76.126,0.0,0.0,1.5,1.6,1.7,1.7,1.7,0.0,0.0,1.5,1.6,0.285,0.286,0.339,0.477,756.0,9.21,252.89
2022-01-01 16:00:00,3,Meppadi,11.656,76.137,0.1,0.1,2.8000000000000003,3.6,3.6,3.6,3.6,0.1,0.1,2.8000000000000003,3.6,0.323,0.304,0.343,0.478,757.0,14.07,168.95
2022-01-01 16:00:00,4,Vythiri,11.585,76.085,0.0,0.0,1.5,1.6,1.7,1.7,1.7,0.0,0.0,1.5,1.6,0.285,0.286,0.339,0.477,789.0,11.12,226.3
2022-01-01 16:00:00,5,Kalpetta,11.609,76.082,0.0,0.0,1.5,1.6,1.7,1.7,1.7,0.0,0.0,1.5,1.6,0.285,0.286,0.339,0.477,753.0,5.95,383.84
2022-01-01 17:00:00,1,Mundakkai,11.648,76.123,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.0,0.0,0.3,0.3,0.279,0.315,0.355,0.477,738.0,3.97,18.98
2022-01-01 17:00:00,2,Chooralmala,11.651,76.126,0.0,0.0,0.3,1.6,1.7,1.7,1.7,0.0,0.0,0.3,1.6,0.268,0.288,0.337,0.477,756.0,9.21,252.89
2022-01-01 17:00:00,3,Meppadi,11.656,76.137,0.0,0.0,0.19999999999999957,3.6,3.6,3.6,3.6,0.0,0.0,0.19999999999999957,3.6,0.286,0.306,0.344,0.478,757.0,14.07,168.95
2022-01-01 17:00:00,4,Vythiri,11.585,76.085,0.0,0.0,0.3,1.6,1.7,1.7,1.7,0.0,0.0,0.3,1.6,0.268,0.288,0.337,0.477,789.0,11.12,226.3
2022-01-01 17:00:00,5,Kalpetta,11.609,76.082,0.0,0.0,0.3,1.6,1.7,1.7,1.7,0.0,0.0,0.3,1.6,0.268,0.288,0.337,0.477,753.0,5.95,383.84
2022-01-01 18:00:00,1,Mundakkai,11.648,76.123,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.0,0.0,0.3,0.3,0.279,0.315,0.355,0.477,738.0,3.97,18.98
2022-01-01 18:00:00,2,Chooralmala,11.651,76.126,0.0,0.0,0.0,1.6,1.7,1.7,1.7,0.0,0.0,0.0,1.6,0.268,0.288,0.337,0.477,756.0,9.21,252.89
2022-01-01 18:00:00,3,Meppadi,11.656,76.137,0.0,0.0,0.09999999999999956,3.6,3.6,3.6,3.6,0.0,0.0,0.09999999999999956,3.6,0.286,0.306,0.344,0.477,757.0,14.07,168.95
2022-01-01 18:00:00,4,Vythiri,11.585,76.085,0.0,0.0,0.0,1.6,1.7,1.7,1.7,0.0,0.0,0.0,1.6,0.268,0.288,0.337,0.477,789.0,11.12,226.3
2022-01-01 18:00:00,5,Kalpetta,11.609,76.082,0.0,0.0,0.0,1.6,1.7,1.7,1.7,0.0,0.0,0.0,1.6,0.268,0.288,0.337,0.477,753.0,5.95,383.84
2022-01-01 19:00:00,1,Mundakkai,11.648,76.123,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.0,0.0,0.0,0.3,0.279,0.315,0.355,0.477,738.0,3.97,18.98
2022-01-01 19:00:00,2,Chooralmala,11.651,76.126,0.0,0.0,0.0,1.5,1.7,1.7,1.7,0.0,0.0,0.0,1.5,0.268,0.288,0.337,0.477,756.0,9.21,252.89
2022-01-01 19:00:00,3,Meppadi,11.656,76.137,0.0,0.0,0.0,2.8,3.6,3.6,3.6,0.0,0.0,0.0,2.8,0.286,0.306,0.344,0.477,757.0,14.07,168.95
2022-01-01 19:00:00,4,Vythiri,11.585,76.085,0.0,0.0,0.0,1.5,1.7,1.7,1.7,0.0,0.0,0.0,1.5,0.268,0.288,0.337,0.477,789.0,11.12,226.3
2022-01-01 19:00:00,5,Kalpetta,11.609,76.082,0.0,0.0,0.0,1.5,1.7,1.7,1.7,0.0,0.0,0.0,1.5,0.268,0.288,0.337,0.477,753.0,5.95,383.84
2022-01-01 20:00:00,1,Mundakkai,11.648,76.123,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.0,0.0,0.0,0.3,0.279,0.315,0.355,0.477,738.0,3.97,18.98
2022-01-01 20:00:00,2,Chooralmala,11.651,76.126,0.0,0.0,0.0,0.3,1.5999999999999999,1.7,1.7,0.0,0.0,0.0,0.3,0.268,0.288,0.337,0.477,756.0,9.21,252.89
2022-01-01 20:00:00,3,Meppadi,11.656,76.137,0.0,0.0,0.0,0.2,3.6,3.6,3.6,0.0,0.0,0.0,0.2,0.286,0.306,0.344,0.477,757.0,14.07,168.95
2022-01-01 20:00:00,4,Vythiri,11.585,76.085,0.0,0.0,0.0,0.3,1.5999999999999999,1.7,1.7,0.0,0.0,0.0,0.3,0.268,0.288,0.337,0.477,789.0,11.12,226.3
2022-01-01 20:00:00,5,Kalpetta,11.609,76.082,0.0,0.0,0.0,0.3,1.5999999999999999,1.7,1.7,0.0,0.0,0.0,0.3,0.268,0.288,0.337,0.477,753.0,5.95,383.84
2022-01-01 21:00:00,1,Mundakkai,11.648,76.123,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.0,0.0,0.0,0.3,0.279,0.315,0.355,0.477,738.0,3.97,18.98
2022-01-01 21:00:00,2,Chooralmala,11.651,76.126,0.0,0.0,0.0,0.0,1.5999999999999999,1.7,1.7,0.0,0.0,0.0,0.0,0.268,0.288,0.337,0.477,756.0,9.21,252.89
2022-01-01 21:00:00,3,Meppadi,11.656,76.137,0.0,0.0,0.0,0.1,3.6,3.6,3.6,0.0,0.0,0.0,0.1,0.286,0.306,0.344,0.477,757.0,14.07,168.95
2022-01-01 21:00:00,4,Vythiri,11.585,76.085,0.0,0.0,0.0,0.0,1.5999999999999999,1.7,1.7,0.0,0.0,0.0,0.0,0.268,0.288,0.337,0.477,789.0,11.12,226.3
2022-01-01 21:00:00,5,Kalpetta,11.609,76.082,0.0,0.0,0.0,0.0,1.5999999999999999,1.7,1.7,0.0,0.0,0.0,0.0,0.268,0.288,0.337,0.477,753.0,5.95,383.84
2022-01-01 22:00:00,1,Mundakkai,11.648,76.123,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.279,0.315,0.355,0.477,738.0,3.97,18.98
2022-01-01 22:00:00,2,Chooralmala,11.651,76.126,0.0,0.0,0.0,0.0,1.5999999999999999,1.7,1.7,0.0,0.0,0.0,0.0,0.268,0.288,0.337,0.477,756.0,9.21,252.89
2022-01-01 22:00:00,3,Meppadi,11.656,76.137,0.0,0.0,0.0,0.0,3.6,3.6,3.6,0.0,0.0,0.0,0.0,0.286,0.306,0.344,0.477,757.0,14.07,168.95
2022-01-01 22:00:00,4,Vythiri,11.585,76.085,0.0,0.0,0.0,0.0,1.5999999999999999,1.7,1.7,0.0,0.0,0.0,0.0,0.268,0.288,0.337,0.477,789.0,11.12,226.3
2022-01-01 22:00:00,5,Kalpetta,11.609,76.082,0.0,0.0,0.0,0.0,1.5999999999999999,1.7,1.7,0.0,0.0,0.0,0.0,0.268,0.288,0.337,0.477,753.0,5.95,383.84
2022-01-01 23:00:00,1,Mundakkai,11.648,76.123,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.279,0.315,0.355,0.477,738.0,3.97,18.98
2022-01-01 23:00:00,2,Chooralmala,11.651,76.126,0.0,0.0,0.0,0.0,1.5999999999999999,1.7,1.7,0.0,0.0,0.0,0.0,0.268,0.288,0.337,0.477,756.0,9.21,252.89
2022-01-01 23:00:00,3,Meppadi,11.656,76.137,0.0,0.0,0.0,0.0,3.6,3.6,3.6,0.0,0.0,0.0,0.0,0.286,0.306,0.344,0.477,757.0,14.07,168.95
2022-01-01 23:00:00,4,Vythiri,11.585,76.085,0.0,0.0,0.0,0.0,1.5999999999999999,1.7,1.7,0.0,0.0,0.0,0.0,0.268,0.288,0.337,0.477,789.0,11.12,226.3
2022-01-01 23:00:00,5,Kalpetta,11.609,76.082,0.0,0.0,0.0,0.0,1.5999999999999999,1.7,1.7,0.0,0.0,0.0,0.0,0.268,0.288,0.337,0.477,753.0,5.95,383.84
2022-01-02 00:00:00,1,Mundakkai,11.648,76.123,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.279,0.315,0.355,0.477,738.0,3.97,18.98
2022-01-02 00:00:00,2,Chooralmala,11.651,76.126,0.0,0.0,0.0,0.0,1.5999999999999999,1.7,1.7,0.0,0.0,0.0,0.0,0.268,0.288,0.337,0.477,756.0,9.21,252.89
2022-01-02 00:00:00,3,Meppadi,11.656,76.137,0.0,0.0,0.0,0.0,3.6,3.6,3.6,0.0,0.0,0.0,0.0,0.286,0.306,0.344,0.477,757.0,14.07,168.95
2022-01-02 00:00:00,4,Vythiri,11.585,76.085,0.0,0.0,0.0,0.0,1.5999999999999999,1.7,1.7,0.0,0.0,0.0,0.0,0.268,0.288,0.337,0.477,789.0,11.12,226.3
2022-01-02 00:00:00,5,Kalpetta,11.609,76.082,0.0,0.0,0.0,0.0,1.5999999999999999,1.7,1.7,0.0,0.0,0.0,0.0,0.268,0.288,0.337,0.477,753.0,5.95,383.84
2022-01-02 01:00:00,1,Mundakkai,11.648,76.123,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.279,0.315,0.355,0.477,738.0,3.97,18.98
2022-01-02 01:00:00,2,Chooralmala,11.651,76.126,0.0,0.0,0.0,0.0,1.5,1.7,1.7,0.0,0.0,0.0,0.0,0.268,0.288,0.337,0.477,756.0,9.21,252.89
2022-01-02 01:00:00,3,Meppadi,11.656,76.137,0.0,0.0,0.0,0.0,2.8,3.6,3.6,0.0,0.0,0.0,0.0,0.286,0.306,0.344,0.477,757.0,14.07,168.95
2022-01-02 01:00:00,4,Vythiri,11.585,76.085,0.0,0.0,0.0,0.0,1.5,1.7,1.7,0.0,0.0,0.0,0.0,0.268,0.288,0.337,0.477,789.0,11.12,226.3
2022-01-02 01:00:00,5,Kalpetta,11.609,76.082,0.0,0.0,0.0,0.0,1.5,1.7,1.7,0.0,0.0,0.0,0.0,0.268,0.288,0.337,0.477,753.0,5.95,383.84
2022-01-02 02:00:00,1,Mundakkai,11.648,76.123,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.279,0.315,0.355,0.477,738.0,3.97,18.98
2022-01-02 02:00:00,2,Chooralmala,11.651,76.126,0.0,0.0,0.0,0.0,0.3,1.7,1.7,0.0,0.0,0.0,0.0,0.268,0.288,0.337,0.477,756.0,9.21,252.89
2022-01-02 02:00:00,3,Meppadi,11.656,76.137,0.0,0.0,0.0,0.0,0.2,3.6,3.6,0.0,0.0,0.0,0.0,0.286,0.306,0.344,0.477,757.0,14.07,168.95
2022-01-02 02:00:00,4,Vythiri,11.585,76.085,0.0,0.0,0.0,0.0,0.3,1.7,1.7,0.0,0.0,0.0,0.0,0.268,0.288,0.337,0.477,789.0,11.12,226.3
